ID,Folio,Tipo_Documento,Proveedor,Proveedor_Raw,Fecha_Compra,Monto_Factura,Ajustes,Monto_Pagar,Forma_Pago,Categoria,Estado,Fecha_Pago,Credit_Days,Comprobante,Fecha_Pago_Real,Created_At,Items_JSON,Foto_URL,Version
HIST25_1847,35099,Factura,SUKARNE,SUKARNE,2025-06-07,5791.2,0,5791.2,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-07T12:00:00,,,1
HIST25_1848,140008,Factura,Abarrotes Inst. (7 días),Abarrotes Inst. (7 días),2025-06-07,518.0,0,518.0,Transferencia,Adquisición de mercancias,Pagado,2025-06-13,6,Pendiente,,2025-06-07T12:00:00,,,1
HIST25_1849,0605,Factura,NARANJA Y LIMÓN (7 DÍAS),NARANJA Y LIMÓN (7 DÍAS),2025-06-07,1455.0,0,1455.0,Transferencia,Adquisición de mercancias,Pagado,2025-06-12,5,Pendiente,,2025-06-07T12:00:00,,,1
HIST25_1850,29641,Factura,Colesa (7 días),Colesa (7 días),2025-06-07,3885.82,0,3885.82,Transferencia,Adquisición de mercancias,Pagado,2025-06-12,5,Pendiente,,2025-06-07T12:00:00,,,1
HIST25_1851,104178,Factura,Diplas / Hector A Portillo (20 días),Diplas / Hector A Portillo (20 días),2025-06-05,2843.63,0,2843.63,Transferencia,Gastos en General,Pagado,2025-06-25,20,Pendiente,,2025-06-05T12:00:00,,,1
HIST25_1852,5315,Factura,Que Pescados!,Que Pescados!,2025-06-07,2550.0,0,2550.0,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-07T12:00:00,,,1
HIST25_1853,03/06/25,Factura,Mayoreo de carnes,Mayoreo de carnes,2025-06-03,1127.0,0,1127.0,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-03T12:00:00,,,1
HIST25_1854,07/06/25,Factura,Expendio de carne de puerco,Expendio de carne de puerco,2025-06-07,814.0,0,814.0,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-07T12:00:00,,,1
HIST25_1855,60345,Factura,KEY QUÍMICA (14 DÍAS),KEY QUÍMICA (14 DÍAS),2025-06-07,1158.84,0,1158.84,Transferencia,Gastos en General,Pagado,2025-06-21,14,Pendiente,,2025-06-07T12:00:00,,,1
HIST25_1856,274254,Factura,MEDFRUT (7 DÍAS),MEDFRUT (7 DÍAS),2025-06-09,610.0,0,610.0,Transferencia,Adquisición de mercancias,Pagado,2025-06-14,5,Pendiente,,2025-06-09T12:00:00,,,1
HIST25_1857,42112,Remisión,"AGYDSA ""Aceite"" (7 días)","AGYDSA ""Aceite"" (7 días)",2025-06-09,1400.0,0,1400.0,Transferencia,Gastos en General,Pagado,2025-06-14,5,Pendiente,,2025-06-09T12:00:00,,,1
HIST25_1858,35126,Factura,SUKARNE,SUKARNE,2025-06-09,4387.3,0,4387.3,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-09T12:00:00,,,1
HIST25_1859,0560300,Factura,Alsuper,Alsuper,2025-06-09,481.0,0,481.0,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-09T12:00:00,,,1
HIST25_1860,0560299,Factura,Alsuper,Alsuper,2025-06-09,27.8,0,27.8,Tarjeta,Gastos en General,Pagado,,0,Pendiente,,2025-06-09T12:00:00,,,1
HIST25_1861,3058,Factura,Paser / Araceli V. Padilla (14 dias),Paser / Araceli V. Padilla (14 dias),2025-06-09,827.5,0,827.5,Transferencia,Adquisición de mercancias,Pagado,2025-06-23,14,Pendiente,,2025-06-09T12:00:00,,,1
HIST25_1862,09/06/25,Factura,Expendio de carne de puerco,Expendio de carne de puerco,2025-06-09,499.0,0,499.0,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-09T12:00:00,,,1
HIST25_1863,#FACTURA,Factura,Carvel Gasolina,Carvel Gasolina,2025-06-07,357.38,0,357.38,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-06-07T12:00:00,,,1
HIST25_1864,#FACTURA,Factura,Carvel Gasolina,Carvel Gasolina,2025-06-03,1364.96,0,1364.96,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-06-03T12:00:00,,,1
HIST25_1865,#FACTURA,Factura,HOME DEPOT,HOME DEPOT,2025-05-30,243.0,0,243.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-30T12:00:00,,,1
HIST25_1866,46288,Factura,ADOSA,ADOSA,2025-05-23,1255.5,0,1255.5,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-23T12:00:00,,,1
HIST25_1867,#FACTURA,,NOMINA,NOMINA,2025-06-06,1831.77,0,1831.77,Cheque,Gastos en General,Pagado,,0,No aplíca,,2025-06-06T12:00:00,,,1
HIST25_1868,618253,Factura,STEREN,STEREN,2025-05-31,39.0,0,39.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-31T12:00:00,,,1
HIST25_1869,#FACTURA,Factura,Sam's Club,Sam's Club,2025-05-16,255.75,0,255.75,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-16T12:00:00,,,1
HIST25_1870,#FACTURA,Factura,Hágalo,Hágalo,2025-05-22,809.0,0,809.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-22T12:00:00,,,1
HIST25_1871,#FACTURA,Factura,Combustibles San Allejo,Combustibles San Allejo,2025-05-23,734.09,0,734.09,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-23T12:00:00,,,1
HIST25_1872,#FACTURA,Factura,Luxby,Luxby,2025-05-30,560.0,0,560.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-30T12:00:00,,,1
HIST25_1873,15976,Factura,Especias Naturales del Norte,Especias Naturales del Norte,2025-06-06,135.14,0,135.14,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-06T12:00:00,,,1
HIST25_1874,T,Factura,Sam's Club,Sam's Club,2025-06-07,507.0,0,507.0,Tarjeta,Gastos en General,Pagado,,0,Pendiente,,2025-06-07T12:00:00,,,1
HIST25_1875,#FACTURA,Factura,telcel,telcel,2025-05-19,641.45,0,641.45,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-19T12:00:00,,,1
HIST25_1876,#FACTURA,Factura,Costco,Costco,2025-05-16,1273.53,0,1273.53,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-16T12:00:00,,,1
HIST25_1877,#FACTURA,Factura,Costco,Costco,2025-05-20,2399.0,0,2399.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-20T12:00:00,,,1
HIST25_1878,#FACTURA,Factura,Costco,Costco,2025-05-17,689.7,0,689.7,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-17T12:00:00,,,1
HIST25_1879,#FACTURA,Factura,HOME DEPOT,HOME DEPOT,2025-05-16,57.0,0,57.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-16T12:00:00,,,1
HIST25_1880,T,Factura,Sam's Club,Sam's Club,2025-06-07,1352.0,0,1352.0,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-07T12:00:00,,,1
HIST25_1881,37884130,Factura,Bachoco,Bachoco,2025-06-09,14757.19,0,14757.19,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-09T12:00:00,,,1
HIST25_1882,#FACTURA,Factura,telcel,telcel,2025-05-02,1028.0,0,1028.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-02T12:00:00,,,1
HIST25_1883,#FACTURA,Factura,Sam's Club,Sam's Club,2025-05-20,2005.0,0,2005.0,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-05-20T12:00:00,,,1
HIST25_1884,#FACTURA,Factura,Sam's Club,Sam's Club,2025-05-20,417.99,0,417.99,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-20T12:00:00,,,1
HIST25_1885,#FACTURA,Factura,Alsuper,Alsuper,2025-05-16,249.8,0,249.8,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-16T12:00:00,,,1
HIST25_1886,#FACTURA,Factura,telcel,telcel,2025-05-23,200.0,0,200.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-23T12:00:00,,,1
HIST25_1887,#FACTURA,Factura,Alsuper,Alsuper,2025-05-19,170.84,0,170.84,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-05-19T12:00:00,,,1
HIST25_1888,#FACTURA,Factura,Alsuper,Alsuper,2025-05-20,577.29,0,577.29,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-05-20T12:00:00,,,1
HIST25_1889,#FACTURA,Factura,City Club,City Club,2025-05-17,1043.9,0,1043.9,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-05-17T12:00:00,,,1
HIST25_1890,#FACTURA,Factura,Alsuper,Alsuper,2025-05-06,614.8,0,614.8,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-05-06T12:00:00,,,1
HIST25_1891,#FACTURA,Factura,Alsuper,Alsuper,2025-05-17,587.1,0,587.1,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-05-17T12:00:00,,,1
HIST25_1892,#FACTURA,Factura,HOME DEPOT,HOME DEPOT,2025-05-28,264.0,0,264.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-28T12:00:00,,,1
HIST25_1893,#FACTURA,Factura,HOME DEPOT,HOME DEPOT,2025-05-29,337.98,0,337.98,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-29T12:00:00,,,1
HIST25_1894,#FACTURA,Factura,miselec chihuahua,miselec chihuahua,2025-05-30,329.02,0,329.02,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-05-30T12:00:00,,,1
HIST25_1895,#FACTURA,,NOMINA,NOMINA,2025-05-23,2907.5,0,2907.5,Cheque,Gastos en General,Pagado,,0,No aplíca,,2025-05-23T12:00:00,,,1
HIST25_1896,#FACTURA,,NOMINA,NOMINA,2025-06-02,2760.5,0,2760.5,Cheque,Gastos en General,Pagado,,0,No aplíca,,2025-06-02T12:00:00,,,1
HIST25_1897,19720,Factura,Aseo y Recolección Estrada (14 días),Aseo y Recolección Estrada (14 días),2025-06-09,1997.06,0,1997.06,Transferencia,Gastos en General,Pagado,2025-06-23,14,Pendiente,,2025-06-09T12:00:00,,,1
HIST25_1898,3805,Remisión,La Cosecha / Guadalupe Caro S. (14 días),La Cosecha / Guadalupe Caro S. (14 días),2025-06-10,1260.0,0,1260.0,Transferencia,Adquisición de mercancias,Pagado,2025-06-24,14,Pendiente,,2025-06-10T12:00:00,,,1
HIST25_1899,39832,Factura,Papas Santa Fe / Procepap (7 dias),Papas Santa Fe / Procepap (7 dias),2025-06-10,611.8,0,611.8,Transferencia,Adquisición de mercancias,Pagado,2025-06-15,5,Pendiente,,2025-06-10T12:00:00,,,1
HIST25_1900,29820,Factura,Colesa (7 días),Colesa (7 días),2025-06-10,3242.6,0,3242.6,Transferencia,Adquisición de mercancias,Pagado,2025-06-15,5,Pendiente,,2025-06-10T12:00:00,,,1
HIST25_1901,977,Factura,SURTIDORA BOTANAS (7 DÍAS),SURTIDORA BOTANAS (7 DÍAS),2025-06-10,440.75,0,440.75,Transferencia,Adquisición de mercancias,Pagado,2025-06-15,5,Pendiente,,2025-06-10T12:00:00,,,1
HIST25_1902,023060,Factura,INIX COMERCIAL (20 DÍAS),INIX COMERCIAL (20 DÍAS),2025-06-10,5107.74,0,5107.74,Transferencia,Gastos en General,Pagado,2025-06-30,20,Pendiente,,2025-06-10T12:00:00,,,1
HIST25_1903,72654,Factura,DIPACSA (7 días),DIPACSA (7 días),2025-06-10,2633.0,0,2633.0,Transferencia,Adquisición de mercancias,Pagado,2025-06-15,5,Pendiente,,2025-06-10T12:00:00,,,1
HIST25_1904,10/06/25,Factura,Expendio de carne de puerco,Expendio de carne de puerco,2025-06-10,509.0,0,509.0,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-10T12:00:00,,,1
HIST25_1905,10/06/25,Factura,Mayoreo de carnes,Mayoreo de carnes,2025-06-10,1145.2,0,1145.2,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-10T12:00:00,,,1
HIST25_1906,0004308,Factura,Alsuper,Alsuper,2025-06-10,487.19,0,487.19,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-10T12:00:00,,,1
HIST25_1907,94091,Factura,SUKARNE,SUKARNE,2025-06-10,5712.3,0,5712.3,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-10T12:00:00,,,1
HIST25_1908,94090,Factura,SUKARNE,SUKARNE,2025-06-10,5519.2,0,5519.2,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-10T12:00:00,,,1
HIST25_1909,4212,Factura,Ma Eugenia Payan / Tortillas (14 días),Ma Eugenia Payan / Tortillas (14 días),2025-06-11,2814.0,0,2814.0,Transferencia,Adquisición de mercancias,Pagado,2025-06-25,14,Pendiente,,2025-06-11T12:00:00,,,1
HIST25_1910,4211,Factura,Ma Eugenia Payan / Tortillas (14 días),Ma Eugenia Payan / Tortillas (14 días),2025-06-11,5575.5,0,5575.5,Transferencia,Adquisición de mercancias,Pendiente,,0,Pendiente,,2025-06-11T12:00:00,,,1
HIST25_1911,4213,Factura,Ma Eugenia Payan / Tortillas (14 días),Ma Eugenia Payan / Tortillas (14 días),2025-06-11,2772.0,0,2772.0,Transferencia,Adquisición de mercancias,Pagado,2025-06-25,14,Pendiente,,2025-06-11T12:00:00,,,1
HIST25_1912,3074,Factura,Paser / Araceli V. Padilla (14 dias),Paser / Araceli V. Padilla (14 dias),2025-06-11,827.5,0,827.5,Transferencia,Adquisición de mercancias,Pagado,2025-06-25,14,Pendiente,,2025-06-11T12:00:00,,,1
HIST25_1913,21631,Factura,Quesos y + Quesos / Armando Villanueva (7 días),Quesos y + Quesos / Armando Villanueva (7 días),2025-06-11,2376.0,0,2376.0,Transferencia,Adquisición de mercancias,Pagado,2025-06-16,5,Pendiente,,2025-06-11T12:00:00,,,1
HIST25_1914,72685,Factura,DIPACSA (7 días),DIPACSA (7 días),2025-06-11,858.0,0,858.0,Transferencia,Adquisición de mercancias,Pagado,2025-06-16,5,Pendiente,,2025-06-11T12:00:00,,,1
HIST25_1915,140084,Factura,Abarrotes Inst. (7 días),Abarrotes Inst. (7 días),2025-06-11,2645.16,0,2645.16,Transferencia,Adquisición de mercancias,Pagado,2025-06-16,5,Pendiente,,2025-06-11T12:00:00,,,1
HIST25_1916,57051,Factura,EMPAQUES Y ENVASES/JOSE LUIS MORALES GARCIA (7 días),EMPAQUES Y ENVASES/JOSE LUIS MORALES GARCIA (7 días),2025-06-10,4182.82,0,4182.82,Transferencia,Gastos en General,Pagado,2025-06-15,5,Pendiente,,2025-06-10T12:00:00,,,1
HIST25_1917,29846,Factura,Colesa (7 días),Colesa (7 días),2025-06-11,1795.8,0,1795.8,Transferencia,Adquisición de mercancias,Pagado,2025-06-16,5,Pendiente,,2025-06-11T12:00:00,,,1
HIST25_1918,35171,Factura,SUKARNE,SUKARNE,2025-06-11,741.1,0,741.1,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-11T12:00:00,,,1
HIST25_1919,94122,Factura,SUKARNE,SUKARNE,2025-06-11,4255.7,0,4255.7,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-11T12:00:00,,,1
HIST25_1920,110661,Factura,Colesa (7 días),Colesa (7 días),2025-06-12,3435.17,0,3435.17,Transferencia,Adquisición de mercancias,Pagado,2025-06-21,9,Pendiente,,2025-06-12T12:00:00,,,1
HIST25_1921,94150,Factura,SUKARNE,SUKARNE,2025-06-12,5282.3,0,5282.3,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-12T12:00:00,,,1
HIST25_1922,94149,Factura,SUKARNE,SUKARNE,2025-06-12,5326.2,0,5326.2,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-12T12:00:00,,,1
HIST25_1923,1026021,Factura,Alsuper,Alsuper,2025-06-12,344.0,0,344.0,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-12T12:00:00,,,1
HIST25_1924,T,Factura,Sam's Club,Sam's Club,2025-06-09,1767.0,0,1767.0,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-09T12:00:00,,,1
HIST25_1925,0664104,Factura,Alsuper,Alsuper,2025-06-06,421.17,0,421.17,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-06T12:00:00,,,1
HIST25_1926,T,Factura,City Club,City Club,2025-06-10,1121.0,0,1121.0,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-10T12:00:00,,,1
HIST25_1927,111520,Factura,Abarrotes Inst. (7 días),Abarrotes Inst. (7 días),2025-06-13,640.3,0,640.3,Transferencia,Adquisición de mercancias,Pagado,2025-06-18,5,Pendiente,,2025-06-13T12:00:00,,,1
HIST25_1928,17832,Factura,Colesa (7 días),Colesa (7 días),2025-06-13,2860.85,0,2860.85,Transferencia,Adquisición de mercancias,Pagado,2025-06-18,5,Pendiente,,2025-06-13T12:00:00,,,1
HIST25_1929,3076,Factura,Paser / Araceli V. Padilla (14 dias),Paser / Araceli V. Padilla (14 dias),2025-06-13,827.5,0,827.5,Transferencia,Adquisición de mercancias,Pagado,2025-06-27,14,Pendiente,,2025-06-13T12:00:00,,,1
HIST25_1930,72750,Factura,DIPACSA (7 días),DIPACSA (7 días),2025-06-13,1716.0,0,1716.0,Transferencia,Adquisición de mercancias,Pagado,2025-06-18,5,Pendiente,,2025-06-13T12:00:00,,,1
HIST25_1931,27463,Factura,MEDFRUT (7 DÍAS),MEDFRUT (7 DÍAS),2025-06-13,435.8,0,435.8,Transferencia,Adquisición de mercancias,Pagado,2025-06-18,5,Pendiente,,2025-06-13T12:00:00,,,1
HIST25_1932,463835,Factura,Casa Myers,Casa Myers,2025-06-13,92.39,0,92.39,Tarjeta,Gastos en General,Pagado,,0,Pendiente,,2025-06-13T12:00:00,,,1
HIST25_1933,94169,Factura,SUKARNE,SUKARNE,2025-06-13,4422.4,0,4422.4,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-13T12:00:00,,,1
HIST25_1934,94168,Factura,SUKARNE,SUKARNE,2025-06-13,4527.7,0,4527.7,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-13T12:00:00,,,1
HIST25_1935,11/06/25,Factura,La Espiga Dorada  / JUAN MANUEL CASTRO (7 días),La Espiga Dorada  / JUAN MANUEL CASTRO (7 días),2025-06-11,660.0,0,660.0,Transferencia,Adquisición de mercancias,Pagado,2025-06-16,5,Pendiente,,2025-06-11T12:00:00,,,1
HIST25_1936,38,Factura,Salsa La Moncha / Janeth Gonzalez (14 días),Salsa La Moncha / Janeth Gonzalez (14 días),2025-06-13,556.0,0,556.0,Transferencia,Adquisición de mercancias,Pagado,2025-06-18,5,Pendiente,,2025-06-13T12:00:00,,,1
HIST25_1937,841,Factura,Dumbo / Diana Silva Ponce (12 días),Dumbo / Diana Silva Ponce (12 días),2025-06-10,625.0,0,625.0,Transferencia,Adquisición de mercancias,Pagado,2025-06-15,5,Pendiente,,2025-06-10T12:00:00,,,1
HIST25_1938,t,Factura,Sam's Club,Sam's Club,2025-06-09,1669.46,0,1669.46,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-09T12:00:00,,,1
HIST25_1939,37917977,Factura,Bachoco,Bachoco,2025-06-13,17.36,0,17.36,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-13T12:00:00,,,1
HIST25_1940,57184,Factura,EMPAQUES Y ENVASES/JOSE LUIS MORALES GARCIA (7 días),EMPAQUES Y ENVASES/JOSE LUIS MORALES GARCIA (7 días),2025-06-14,682.0,0,682.0,Transferencia,Gastos en General,Pagado,2025-06-19,5,Pendiente,,2025-06-14T12:00:00,,,1
HIST25_1941,94201,Factura,SUKARNE,SUKARNE,2025-06-14,4378.5,0,4378.5,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-14T12:00:00,,,1
HIST25_1942,0233014,Factura,Alsuper,Alsuper,2025-06-14,249.3,0,249.3,Tarjeta,Adquisición de mercancias,Pagado,,0,Pendiente,,2025-06-14T12:00:00,,,1
HIST25_1943,42167,Remisión,"AGYDSA ""Aceite"" (7 días)","AGYDSA ""Aceite"" (7 días)",2025-06-16,2100.0,0,2100.0,Transferencia,Adquisición de mercancias,Pagado,2025-06-21,5,Pendiente,,2025-06-16T12:00:00,,,1
HIST25_1944,274872,Factura,MEDFRUT (7 DÍAS),MEDFRUT (7 DÍAS),2025-06-16,780.0,0,780.0,Transferencia,Adquisición de mercancias,Pagado,2025-06-21,5,Pendiente,,2025-06-16T12:00:00,,,1
HIST25_1945,115072,Factura,Colesa (7 días),Colesa (7 días),2025-06-16,598.15,0,598.15,Transferencia,Adquisición de mercancias,Pagado,2025-06-21,5,Pendiente,,2025-06-16T12:00:00,,,1
HIST25_1946,#FACTURA,Factura,Alsuper,Alsuper,2025-06-16,149.7,0,149.7,Tarjeta,Gastos en General,Pendiente,,0,Pendiente,,2025-06-16T12:00:00,,,1
HIST25_1947,29060,Factura,SUKARNE,SUKARNE,2025-06-16,4062.61,0,4062.61,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-06-16T12:00:00,,,1
HIST25_1948,#FACTURA,Factura,HOME DEPOT,HOME DEPOT,2025-06-16,1840.5,0,1840.5,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-06-16T12:00:00,,,1
HIST25_1949,#FACTURA,Factura,Costco,Costco,2025-06-10,1742.19,0,1742.19,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-06-10T12:00:00,,,1
HIST25_1950,#FACTURA,Factura,HOME DEPOT,HOME DEPOT,2025-06-10,210.7,0,210.7,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-06-10T12:00:00,,,1
HIST25_1951,#FACTURA,Factura,Alsuper,Alsuper,2025-06-10,834.93,0,834.93,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-06-10T12:00:00,,,1
HIST25_1952,#FACTURA,Factura,HOME DEPOT,HOME DEPOT,2025-06-10,210.7,0,210.7,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-06-10T12:00:00,,,1
HIST25_1953,#FACTURA,Factura,HOME DEPOT,HOME DEPOT,2025-06-14,87.0,0,87.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-06-14T12:00:00,,,1
HIST25_1954,61841,Factura,Refrigeración Lozano,Refrigeración Lozano,2025-06-12,3422.0,0,3422.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-06-12T12:00:00,,,1
HIST25_1955,338095,Factura,HOME DEPOT,HOME DEPOT,2025-06-12,1819.72,0,1819.72,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-06-12T12:00:00,,,1
HIST25_1956,339362,Factura,HOME DEPOT,HOME DEPOT,2025-06-16,1840.5,0,1840.5,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-06-16T12:00:00,,,1
HIST25_1957,276482,Factura,COFIASA,COFIASA,2025-06-16,2725.82,0,2725.82,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-06-16T12:00:00,,,1
HIST25_1958,37937591,Factura,Bachoco,Bachoco,2025-06-16,12504.73,0,12504.73,Tarjeta,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-06-16T12:00:00,,,1
HIST25_1959,49327,Factura,Centro Tablaroquero,Centro Tablaroquero,2025-06-16,2322.0,0,2322.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-06-16T12:00:00,,,1
HIST25_1960,1804,Factura,cesar quintana (bombas),cesar quintana (bombas),2025-06-11,2500.0,0,2500.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-06-11T12:00:00,,,1
HIST25_1961,12632,Factura,CILINDROS Y EQUIPOS PARA GAS DE CHIHUAHUA,CILINDROS Y EQUIPOS PARA GAS DE CHIHUAHUA,2025-06-10,400.0,0,400.0,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-06-10T12:00:00,,,1
HIST25_1962,37901362,Factura,Bachoco,Bachoco,2025-06-11,14714.94,0,14714.94,Transferencia,Adquisición de mercancias,Pagado,,0,No aplíca,,2025-06-11T12:00:00,,,1
HIST25_1963,0156818,Factura,Radio Refrigeración Juarez,Radio Refrigeración Juarez,2025-06-10,22889.12,0,22889.12,Tarjeta,Gastos en General,Pagado,,0,No aplíca,,2025-06-10T12:00:00,,,1
HIST25_1964,#FACTURA,Factura,Salvador Macías,Salvador Macías,2025-06-17,9149.07,0,9149.07,Transferencia,Gastos en General,Pagado,,0,Pendiente,,2025-06-17T12:00:00,,,1
HIST25_1965,#FACTURA,,IMPUESTOS FEDERALES,IMPUESTOS FEDERALES,2025-06-17,13390.0,0,13390.0,Transferencia,Gastos en General,Pagado,2025-06-17,0,Pendiente,,2025-06-17T12:00:00,,,1
HIST25_1966,#FACTURA,Factura,IMPUESTOS FEDERALES,IMPUESTOS FEDERALES,2025-06-17,110.0,0,110.0,Transferencia,Gastos en General,Pagado,,0,Pendiente,,2025-06-17T12:00:00,,,1
HIST25_1967,#FACTURA,,IMSS,IMSS,2025-06-13,0,0,0,Transferencia,Gastos en General,Pagado,,0,Pendiente,,2025-06-13T12:00:00,,,1
HIST25_1968,#FACTURA,,ISN,ISN,2025-06-13,5219.0,0,5219.0,Transferencia,Gastos en General,Pagado,,0,Pendiente,,2025-06-13T12:00:00,,,1
HIST25_1969,#FACTURA,,Salvador Macías,Salvador Macías,2025-06-17,9149.07,0,9149.07,Transferencia,Gastos en General,Pagado,,0,Pendiente,,2025-06-17T12:00:00,,,1
HIST25_1970,#FACTURA,,HIPOTECA ADELA ALVIDREZ BARRON,HIPOTECA ADELA ALVIDREZ BARRON,2025-06-17,28298.23,0,28298.23,Transferencia,Prestamos / Créditos,Pagado,,0,Pendiente,,2025-06-17T12:00:00,,,1
HIST25_1971,#FACTURA,,SKANDIA,SKANDIA,2025-06-17,2000.0,0,2000.0,Transferencia,Prestamos / Créditos,Pagado,,0,Pendiente,,2025-06-17T12:00:00,,,1
HIST25_1972,#FACTURA,,HIPOTECA LUIS ELIZONDO,HIPOTECA LUIS ELIZONDO,2025-06-17,20235.0,0,20235.0,Transferencia,Prestamos / Créditos,Pagado,,0,Pendiente,,2025-06-17T12:00:00,,,1
HIST25_1973,#FACTURA,,NOMINA,NOMINA,2025-05-29,22957.2,0,22957.2,Transferencia,Gastos en General,Pagado,,0,Pendiente,,2025-05-29T12:00:00,,,1
HIST25_1974,#FACTURA,,SODEXO,SODEXO,,2587.0,0,2587.0,Transferencia,Gastos en General,Pagado,,0,Pendiente,,,,,1
HIST25_1975,#FACTURA,,PENSION ALIMENTICIA,PENSION ALIMENTICIA,2025-05-29,866.12,0,866.12,Transferencia,,Pagado,,0,Pendiente,,2025-05-29T12:00:00,,,1
HIST25_1976,#FACTURA,,NOMINA,NOMINA,2025-06-05,25362.2,0,25362.2,Transferencia,Gastos en General,Pagado,,0,Pendiente,,2025-06-05T12:00:00,,,1
HIST25_1977,#FACTURA,,SODEXO,SODEXO,2025-06-05,3285.71,0,3285.71,Transferencia,Gastos en General,Pagado,,0,Pendiente,,2025-06-05T12:00:00,,,1
