ID,Fecha,DiaSemana,VentasDia,PagosRecibidos,Tarjeta,Transferencias,Cashback,StoreCredit,2ndoSocios,2ndoNominas,Sobre2,Cocina1,Cocina2,Cocina3,Produccion1,Produccion2,Produccion3,Casa1,Casa2,Express,Granja,FrutasVerduras,ProveedorVentas,MermasCanastas,Pedidos,Mixto,IvaAVenta,DepositoBBVA,FactClientes,FactGen1,FactGen2,FactGen3,FactGen4,FactGen5,FactGen6,FacturasCFDI,TotalFacturado,TotalXFacturar,FaltaFactura,Mes,MesNumero,Created_At,Updated_At
HIST25_0124,2025-05-27,MArtes,59753.97,59753.97,39352.88,253.86,0.0,0,4000.0,1271.0,5271.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14876.23,1201.19,23194.83,13588.41,9073.48,8103.94,0.0,0.0,,55161.85,54482.97,-678.88,Mayo,5,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0125,2025-05-28,Miércoles,52819.78,52819.78,36383.97,0.0,0.0,0,0.0,5000.0,5000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11435.81,158.0,20956.65,12585.34,8176.96,6100.76,0.0,0.0,,47977.71,47819.78,-157.93,Mayo,5,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0126,2025-05-29,Jueves,51066.93,52960.93,33984.61,0.0,0.0,0,0.0,2873.0,2873.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16103.32,0.0,22620.31,12521.92,8295.49,6648.22,0.0,0.0,,50085.94,50087.93,1.99,Mayo,5,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0127,2025-05-30,Viernes,42035.91,42460.91,28077.04,0.0,0.0,0,0.0,560.0,560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13823.87,0.0,22125.82,11337.61,8602.6,0.0,0.0,0.0,,42066.03,41900.91,-165.12,Mayo,5,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0128,2025-05-31,SÁBADO,28905.02,29082.02,18901.93,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10180.09,0.0,22016.07,6421.91,180.24,0.0,0.0,0.0,,28618.22,29082.02,463.8,Mayo,5,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0129,2025-06-02,Lunes,70246.49,70469.49,43435.66,728.6,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22305.23,0.0,26653.47,15592.34,10791.76,7481.97,5741.84,0.0,,66261.38,66469.49,208.11,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0130,2025-06-03,Martes,56533.44,56533.44,36820.89,0.0,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15712.55,0.0,22817.21,13361.49,8935.3,7308.38,0.0,0.0,,52422.38,52533.44,111.06,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0131,2025-06-04,Miércoles,61908.1,61908.1,37562.23,1278.31,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23067.56,424.96,28519.9,15319.93,9940.38,7392.93,0.0,0.0,,61598.1,61908.1,310.0,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0132,2025-06-05,Jueves,53300.06,53300.06,28594.14,0.0,0.0,0,0.0,6072.0,6072.0,81327.48,79497.81,0,9616.7,21736.83,36143.76,37490.68,71834.45,164551.0,5283.79,1153.73,19151.98,24.0,0.0,79948.4,22531.99,18633.92,511.81,19640.9,11333.34,8163.64,6678.34,0.0,0.0,,46328.03,47228.06,900.03,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0133,2025-06-06,Viernes,46514.39,47855.39,32174.02,989.0,0.0,0,0.0,2266.0,2266.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12426.37,749.37,20947.11,11692.71,7952.93,4343.54,0.0,0.0,,45685.66,45589.39,-96.27,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0134,2025-06-07,Sábado,35096.08,35096.08,25621.29,0.0,0.0,0,0.0,4000.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5474.79,0.0,23178.9,7910.35,0.0,0.0,0.0,0.0,,31089.25,31096.08,6.83,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0135,2025-06-09,LUNES,63336.63,63490.43,42275.02,0.0,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17215.41,0.0,26921.31,14281.1,9517.3,5806.58,2434.28,0.0,,58960.57,59490.43,529.86,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0136,2025-06-10,Martes,63659.07,63882.07,34187.81,609.02,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25085.24,0.0,24973.25,14283.03,9838.35,6564.75,3182.91,153.72,,58996.01,59882.07,886.06,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0137,2025-06-11,Miércoles,59409.52,59409.52,36065.05,1229.1,0.0,0,3000.0,0.0,3000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19115.37,632.1,26575.86,14481.8,9012.64,5927.08,0.0,0.0,,56629.48,56409.52,-219.96,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0138,2025-06-12,Jueves,53176.03,53605.03,33512.29,429.0,0.0,0,0.0,280.0,280.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19383.74,0.0,26393.38,13159.72,8104.96,5550.25,0.0,0.0,,53208.31,53325.03,116.72,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0139,2025-06-13,Viernes,44726.48,43439.48,28339.94,0.0,0.0,0,0.0,2873.0,2873.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12226.54,0.0,20356.4,11371.88,8643.03,0.0,0.0,0.0,,40371.31,40566.48,195.17,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0140,2025-06-14,Sábado,27127.42,28414.42,19891.6,1782.44,0.0,0,3000.0,0.0,3000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3740.38,0.0,19616.71,5800.42,0.0,0.0,0.0,0.0,,25417.13,25414.42,-2.71,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0141,2025-06-16,Lunes,66007.9,66230.9,40801.73,513.43,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20915.74,1271.14,26724.27,15627.08,9896.6,8996.67,0.0,0.0,,62515.76,62230.9,-284.86,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0142,2025-06-17,Martes,66149.29,66149.29,42215.96,0.0,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19933.33,932.0,24913.2,13625.91,10027.21,7556.07,5479.72,0.0,,62534.11,62149.29,-384.82,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0143,2025-06-18,Miércoles,58939.0,58939.0,35002.28,0.0,0.0,0,3000.0,0.0,3000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20936.72,418.36,26772.8,12958.7,8869.3,6877.34,0.0,0.0,,55896.5,55939.0,42.5,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0144,2025-06-19,Jueves,56091.21,56091.21,38391.52,0.0,0.0,0,0.0,5000.0,5000.0,82018.69,82623.8,0,10533.5,23838.89,35137.9,38587.48,76465.37,160306.84,5191.54,1110.22,16510.09,15.0,58.0,85715.21,21756.29,12699.69,182.14,22085.22,12734.35,8635.45,7454.72,0.0,0.0,,51091.88,51091.21,-0.67,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0145,2025-06-20,Viernes,40179.14,40179.14,22343.27,0.0,0.0,0,0.0,2716.0,2716.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15119.87,0.0,18530.12,10120.46,8808.15,0.0,0.0,0.0,,37458.73,37463.14,4.41,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0146,2025-06-21,Sábado,30949.68,30949.68,18648.38,0.0,0.0,0,3000.0,0.0,3000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9301.3,0.0,20082.49,6158.43,3746.52,0.0,0.0,0.0,,29987.44,27949.68,-2037.76,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0147,2025-06-23,Lunes,62909.26,62914.31,36986.72,1055.39,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20872.2,853.91,21646.39,14389.86,9694.84,7069.91,5246.18,0.0,,58901.09,58914.31,13.22,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0148,2025-06-24,Martes,58446.12,58500.07,38614.62,0.0,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15885.45,310.0,23910.07,13575.5,8911.19,8105.73,0.0,0.0,,54812.49,54500.07,-312.42,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0149,2025-06-25,MIÉRCOLES,51005.9,51530.9,30847.53,361.0,0.0,0,0.0,3273.0,3273.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17049.37,227.03,21613.75,11847.28,7835.13,6512.39,0.0,0.0,,48035.58,48257.9,222.32,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0150,2025-06-26,Jueves,49135.73,49135.73,31539.24,553.24,0.0,0,0.0,728.0,728.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16315.25,0.0,24230.67,12087.63,7814.93,4267.75,0.0,0.0,,48400.98,48407.73,6.75,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0151,2025-06-27,Viernes,37201.64,37201.64,21465.15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15736.49,208.0,21695.46,9469.75,5878.43,0.0,0.0,0.0,,37251.64,37201.64,-50.0,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0152,2025-06-28,Sábado,27040.87,27040.87,16456.5,393.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10191.37,158.0,21285.32,5755.55,0.0,0.0,0.0,0.0,,27198.87,27040.87,-158.0,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0153,2025-06-30,Lunes,57352.42,57575.42,38260.93,516.4,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14798.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,53575.42,53575.42,Junio,6,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0154,2025-07-01,Martes,59860.8,59860.8,36903.85,343.0,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18613.95,281.61,22561.49,13442.41,9325.71,6359.76,3751.83,0.0,,55722.81,55860.8,137.99,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0155,2025-07-02,Miércoles,52929.35,52149.01,35779.34,987.0,0.0,0,0.0,3273.0,3273.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12109.67,134.0,23961.3,13238.28,12186.78,0.0,0.0,0.0,,49520.36,48876.01,-644.35,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0156,2025-07-03,Jueves,48949.56,49729.9,32186.64,780.0,0.0,0,0.0,4659.0,4659.0,79115.0,77411.63,0,8042.99,19975.95,34670.31,32277.54,63132.07,147244.19,3491.53,1075.67,15850.44,57.0,0.0,73693.09,19550.06,12104.26,0.0,19707.98,11682.99,7967.01,4815.25,0.0,0.0,,44173.23,45070.9,897.67,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0157,2025-07-04,Viernes,42365.92,42365.92,27136.58,0.0,0.0,0,0.0,2500.0,2500.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12729.34,381.42,23262.33,10596.12,5840.03,0.0,0.0,0.0,,40079.9,39865.92,-213.98,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0158,2025-07-05,Sábado,30079.66,30079.66,19245.81,1057.57,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9776.28,0.0,22943.43,7184.24,0.0,0.0,0.0,0.0,,30127.67,30079.66,-48.01,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0159,2025-07-07,Lunes,66190.6,66630.6,45654.95,0.0,0.0,0,4000.0,1707.0,5707.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15268.65,168.0,26615.66,14481.25,9654.27,6902.18,4250.82,0.0,,62072.18,60923.6,-1148.58,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0160,2025-07-08,Martes,59575.81,60847.21,38721.67,1009.58,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17115.96,1107.01,25384.33,14715.27,8817.54,7222.98,0.0,0.0,,57247.13,56847.21,-399.92,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0161,2025-07-09,Miercoles,54935.71,54935.71,36019.29,225.75,0.0,0,0.0,3273.0,3273.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15417.67,0.0,25911.99,13392.22,7641.54,5050.28,0.0,0.0,,51996.03,51662.71,-333.32,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0162,2025-07-10,Jueves,51868.11,52567.55,31733.96,712.88,0.0,0,0.0,280.0,280.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19840.71,288.38,36204.52,15706.87,0.0,0.0,0.0,0.0,,52199.77,52287.55,87.78,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0163,2025-07-11,Viernes,49188.38,49188.38,31493.12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17695.26,114.0,38044.09,11030.27,0.0,0.0,0.0,0.0,,49188.36,49188.38,0.02,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0164,2025-07-12,Sabado,24409.34,24409.34,16297.52,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8111.82,0.0,24409.31,0.0,0.0,0.0,0.0,0.0,,24409.31,24409.34,0.03,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0165,2025-07-14,Lunes,65193.98,65767.85,41876.48,531.25,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19360.12,665.37,59881.89,0.0,0.0,0.0,0.0,0.0,,60547.26,61767.85,1220.59,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0166,2025-07-15,Martes,58012.23,58012.23,32673.76,1410.5,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19927.97,465.18,53805.29,0.0,0.0,0.0,0.0,0.0,,54270.47,54012.23,-258.24,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0167,2025-07-16,Miércoles,58947.76,58718.76,41684.97,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17033.79,446.9,58947.75,0.0,0.0,0.0,0.0,0.0,,59394.65,58718.76,-675.89,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0168,2025-07-17,Jueves,54446.71,54675.71,32692.21,680.0,0.0,0,0.0,4673.0,4673.0,76424.19,72770.6,0,9484.7,21948.16,34261.08,38611.21,65852.49,164811.28,3010.32,1179.38,20228.51,57.0,116.0,85778.2,0.0,16630.5,205.57,49775.2,0.0,0.0,0.0,0.0,0.0,,49980.77,50002.71,21.94,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0169,2025-07-18,Viernes,38032.54,38032.54,22692.03,0.0,0.0,0,0.0,4500.0,4500.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10840.51,282.82,32862.62,0.0,0.0,0.0,0.0,0.0,,33145.44,33532.54,387.1,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0170,2025-07-19,Sábado,23213.76,23489.76,16453.51,0.0,0.0,0,600.0,0.0,600.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6436.25,221.09,22900.05,0.0,0.0,0.0,0.0,0.0,,23121.14,22889.76,-231.38,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0171,2025-07-21,Lunes,65323.44,65323.44,41682.77,827.0,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18813.67,264.25,61333.6,0.0,0.0,0.0,0.0,0.0,,61597.85,61323.44,-274.41,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0172,2025-07-22,Martes,54470.6,54412.55,32594.4,2809.89,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15008.26,205.82,50110.21,0.0,0.0,0.0,0.0,0.0,,50316.03,50412.55,96.52,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0173,2025-07-23,Miercoles,51556.91,52081.96,33341.82,332.7,0.0,0,0.0,3273.0,3273.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15134.44,985.15,48226.14,0.0,0.0,0.0,0.0,0.0,,49211.29,48808.96,-402.33,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0174,2025-07-24,Jueves,49901.89,47367.95,26835.18,0.0,0.0,0,0.0,1680.0,1680.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18852.77,0.0,47813.86,0.0,0.0,0.0,0.0,0.0,,47813.86,45687.95,-2125.91,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0175,2025-07-25,Viernes,46423.85,48326.65,30533.57,0.0,0.0,0,4309.0,0.0,4309.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13484.08,529.52,41446.46,0.0,0.0,0.0,0.0,0.0,,41975.98,44017.65,2041.67,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0176,2025-07-26,Sábado,26792.35,27088.15,16318.93,189.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10579.52,0.0,26792.37,0.0,0.0,0.0,0.0,0.0,,26792.37,27088.15,295.78,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0177,2025-07-28,Lunes,65964.36,67039.36,42824.65,1199.6,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19015.11,0.0,61566.28,0.0,0.0,0.0,0.0,0.0,,61566.28,63039.36,1473.08,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0178,2025-07-29,Martes,48846.05,48846.05,29940.83,432.42,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14472.8,1046.29,44480.25,0.0,0.0,0.0,0.0,0.0,,45526.54,44846.05,-680.49,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0179,2025-07-30,Miercoles,48828.6,49612.1,30449.65,965.94,0.0,0,0.0,3273.0,3273.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14923.51,376.51,45865.17,0.0,0.0,0.0,0.0,0.0,,46241.68,46339.1,97.42,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0180,2025-07-31,Jueves,51026.99,51026.99,34997.98,468.7,0.0,0,0.0,3581.0,3581.0,67900.2,72423.79,0,8183.68,22729.14,39643.93,29361.44,64545.4,148221.38,4757.83,925.92,18258.12,14.0,58.0,74143.8,20259.21,11979.31,0.0,47483.09,0.0,0.0,0.0,0.0,0.0,,47483.09,47445.99,-37.1,Julio,7,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0181,2025-08-01,Viernes,42717.18,42717.18,27892.69,0.0,0.0,0,0.0,4500.0,4500.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10324.49,0.0,38216.83,0.0,0.0,0.0,0.0,0.0,,38216.83,38217.18,0.35,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0182,2025-08-02,Sábado,22057.92,22057.92,14859.14,0.0,0.0,0,0.0,1178.0,1178.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6020.78,0.0,22057.94,0.0,0.0,0.0,0.0,0.0,,22057.94,20879.92,-1178.02,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0183,2025-08-04,Lunes,68474.84,67544.09,47848.2,469.25,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15226.64,1216.6,61606.16,693.8,0.0,0.0,0.0,0.0,,63516.56,63544.09,27.53,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0184,2025-08-05,Martes,61747.46,63135.56,41187.82,208.0,0.0,0,4000.0,0.0,4000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17739.74,38.3,57660.23,0.0,0.0,0.0,0.0,0.0,,57698.53,59135.56,1437.03,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0185,2025-08-06,Miércoles,56927.13,57326.38,37570.7,1267.1,0.0,0,2600.0,3273.0,5873.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12615.58,0.0,51453.74,0.0,0.0,0.0,0.0,0.0,,51453.74,51453.38,-0.36,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0186,2025-08-07,Jueves,52626.18,52758.18,32921.19,127.0,0.0,0,0.0,1400.0,1400.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18309.99,0.0,51364.3,0.0,0.0,0.0,0.0,0.0,,51364.3,51358.18,-6.12,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
HIST25_0187,2025-08-08,Viernes,54295.22,54290.22,34263.17,275.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19752.05,0.0,54295.18,0.0,0.0,0.0,0.0,0.0,,54295.18,54290.22,-4.96,Agosto,8,2026-03-01T17:54:53.519330,2026-03-01T17:54:53.519330
